url,Polarity,Subjectivity,Average sentence length,Fog index, average word per sentence,word count,syllable per word,personal pronoun,average word length
https://insights.blackcoffer.com/future-of-work-robot-ai-and-automation/,0.07734848484848483,0.43281118881118885,123.91666666666667,15.59,23.458333333333332,563,1.7,5,5.282415630550622
https://insights.blackcoffer.com/how-ai-will-help-the-defense-power-of-a-country/,0.07649985458124994,0.4592701957818239,76.56521739130434,11.25,15.130434782608695,1392,1.6,6,5.060344827586207
https://insights.blackcoffer.com/future-of-ai-and-machine-roles-in-the-medical-sector/,0.14787911583366128,0.4470820215138396,129.9142857142857,21.63,26.428571428571427,925,1.6,4,4.915675675675676
https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,0.1386617860254224,0.4677086112540658,132.19480519480518,20.03,23.01298701298701,1772,1.8,1,5.744356659142213
https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,0.08501664698937429,0.42542865013774095,98.81428571428572,12.78,20.085714285714285,1406,1.5,7,4.9196301564722615
https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,0.11524350649350651,0.49054425035058835,108.83529411764705,15.97,19.847058823529412,1687,1.7,2,5.483698873740368
https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,0.15587954092052453,0.48935827833368817,93.56626506024097,12.25,19.120481927710845,1587,1.5,17,4.893509766855702
https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,0.05467606111836885,0.5109679226099346,107.92592592592592,17.24,21.0,1701,1.6,14,5.139329805996472
https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,0.12150203638521394,0.4524390433035293,113.83636363636364,16.78,22.509090909090908,1238,1.6,17,5.05735056542811
https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,0.14536377801303177,0.4198998762431598,82.3695652173913,11.81,16.0,736,1.6,7,5.148097826086956
https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,0.14102136009779317,0.5184741868181357,114.92424242424242,15.44,22.28787878787879,1471,1.6,15,5.156356220258328
https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,0.1923291975881262,0.5783290429808285,95.77777777777777,12.73,19.555555555555557,704,1.5,0,4.8977272727272725
https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,0.16890493661794112,0.5362191744478739,124.93023255813954,17.34,24.930232558139537,2144,1.6,9,5.0111940298507465
https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,0.11776562363810686,0.4673009131062822,96.5,13.3,18.37,1837,1.6,0,5.253130103429505
https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,0.13186507936507938,0.42822850352262104,117.96363636363637,16.94,21.21818181818182,1167,1.7,9,5.55955441302485
https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,0.1025003688647662,0.375956424527853,84.8082191780822,12.27,16.63013698630137,1214,1.6,6,5.099670510708402
https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,0.1691450978598866,0.3891223096152672,105.61842105263158,39.4,21.855263157894736,1661,1.5,31,4.832630945213727
https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,0.07849377552767385,0.4482679396874313,98.51851851851852,16.73,18.876543209876544,1529,1.6,9,5.219097449313277
https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,0.1730340909090909,0.5444469696969697,126.31818181818181,17.66,23.0,506,1.7,0,5.492094861660079
https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,0.1319136539136539,0.5021214461214459,1082.75,147.66,225.5,1804,1.5,14,4.801552106430155
https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,0.20859270040304523,0.41491080758322135,86.2,16.28,16.533333333333335,744,1.6,0,5.213709677419355
https://insights.blackcoffer.com/evolution-of-advertising-industry/,0.09048948127895497,0.3435140882509304,94.82926829268293,19.05,17.170731707317074,704,1.7,0,5.5227272727272725
https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,0.11356437679967092,0.36173042643630876,140.14285714285714,74.75,25.428571428571427,178,1.7,2,5.51123595505618
https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0.13781604308390027,0.5017545054152196,115.8913043478261,14.66,22.17391304347826,1020,1.6,30,5.226470588235294
https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,0.04269923371647508,0.3978983200707338,122.13793103448276,18.32,23.75862068965517,1378,1.6,2,5.1407837445573294
https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,0.1583747632575757,0.41487249729437237,112.90625,17.64,22.71875,727,1.6,4,4.969738651994498
https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,0.1921013580436658,0.47747566109104594,102.81318681318682,12.59,20.802197802197803,1893,1.6,10,4.9424194400422605
https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,0.2659784226190476,0.49081597222222223,75.6,13.64,14.511111111111111,653,1.6,4,5.209800918836141
https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,0.13487654320987655,0.44413580246913575,111.82352941176471,15.34,22.11764705882353,376,1.5,0,5.055851063829787
https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,0.15640738369611606,0.4673815620998719,112.51428571428572,24.42,23.085714285714285,808,1.5,4,4.873762376237623
https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,0.11930214846881515,0.3954986371653039,119.33333333333333,22.75,22.238095238095237,467,1.7,1,5.3661670235546035
https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,0.21893229166666664,0.5098437499999999,71.57142857142857,10.4,13.678571428571429,383,1.5,0,5.2323759791122715
https://insights.blackcoffer.com/how-we-forecast-future-technologies/,0.04419642857142858,0.273859126984127,86.0,14.82,15.7,157,1.8,2,5.477707006369426
https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,0.05008615288220553,0.48135964912280715,70.50909090909092,9.37,14.6,803,1.5,19,4.829389788293898
https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,0.3378571428571428,0.45642857142857146,89.4,15.78,18.4,184,1.5,1,4.858695652173913
https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,0.07447324810606062,0.4106297348484848,96.05,18.79,17.0,680,1.7,0,5.65
https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,0.07208273208273208,0.508917748917749,90.5,15.32,19.5,156,1.4,4,4.641025641025641
https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,0.02685479129923574,0.6155614344503233,90.05,12.11,19.05,381,1.5,6,4.727034120734908
https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,0.09043240284619596,0.40916529830322923,125.5945945945946,19.5,23.08108108108108,1708,1.7,16,5.441451990632318
https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,0.12181726128277852,0.4947857429926394,117.52112676056338,21.74,24.6056338028169,1747,1.5,20,4.776187750429307
https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,0.05834717607973423,0.3952427094868956,103.47826086956522,12.99,21.07246376811594,1454,1.5,16,4.910591471801926
https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,0.17083333333333334,0.4705955334987594,59.19402985074627,8.93,12.835820895522389,860,1.4,1,4.611627906976744
https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,0.21767451298701304,0.4330154220779221,112.27586206896552,13.61,24.310344827586206,1410,1.5,4,4.618439716312056
https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,0.25495718050065874,0.5004093732354604,130.23529411764707,16.93,27.58823529411765,469,1.5,8,4.720682302771855
https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,0.11739572746094484,0.4634213902039987,121.42647058823529,19.59,23.279411764705884,1583,1.6,7,5.2160454832596335
https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,0.07940768588137008,0.5792055137844612,68.61428571428571,10.78,14.085714285714285,986,1.5,7,4.871196754563894
https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,0.2717616213151928,0.6189484126984127,70.97260273972603,9.97,15.356164383561644,1121,1.4,5,4.621766280107047
https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,0.12440343763128575,0.46284760246785567,105.36170212765957,18.51,21.70212765957447,1020,1.5,2,4.854901960784313
https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,0.09675595238095236,0.3614553270803271,84.45588235294117,17.82,15.808823529411764,1075,1.7,9,5.3423255813953485
https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,0.08243730158730157,0.5612452380952382,74.83333333333333,10.89,15.303030303030303,1010,1.5,8,4.8900990099009904
https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,0.040594559286866984,0.48181576543115,96.91176470588235,18.36,19.91176470588235,677,1.5,5,4.867060561299852
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,0.01403318903318903,0.3781537906537907,132.1818181818182,15.98,26.818181818181817,295,1.6,0,4.928813559322034
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,0.094033744033744,0.38174987405756644,162.66666666666666,20.89,30.708333333333332,737,1.6,0,5.297150610583446
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,0.052692332636152896,0.4207519821002966,107.24137931034483,18.38,20.82758620689655,1208,1.5,5,5.1490066225165565
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,0.05148824148824148,0.3277539127539128,67.90763052208835,10.67,13.228915662650602,3294,1.5,0,5.133272616879174
https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,0.0251720375584012,0.4653308307853762,104.25,15.02,20.666666666666668,1736,1.6,5,5.044354838709677
https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,0.020758380133380133,0.3719696969696968,129.76190476190476,17.63,23.444444444444443,1477,1.7,0,5.53486797562627
https://insights.blackcoffer.com/human-rights-outlook/,0.2786363636363636,0.40628787878787875,95.0,17.28,20.142857142857142,141,1.4,2,4.716312056737588
https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,0.17810470779220777,0.47565611471861474,111.34210526315789,14.35,22.05263157894737,838,1.5,1,5.048926014319809
https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,0.10960267701647014,0.43117604617604605,76.54237288135593,10.47,15.40677966101695,1818,1.5,5,4.968096809680968
https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,0.16347677669552677,0.44662588106338125,98.33720930232558,13.93,19.232558139534884,1654,1.6,5,5.113059250302298
https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,0.0900950390605563,0.44178203023030616,113.65957446808511,15.99,22.382978723404257,1052,1.5,3,5.077946768060836
https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,0.030433644248077242,0.414939453444608,123.1891891891892,23.01,23.243243243243242,1720,1.7,1,5.3
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,0.08345844356261019,0.44004519400352726,99.0,18.93,19.510204081632654,956,1.6,5,5.074267782426778
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,0.11380260449932583,0.4517410048967429,82.06944444444444,11.17,16.819444444444443,1211,1.5,37,4.87943848059455
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,0.08159135603825869,0.42724814516849907,148.43243243243242,18.92,29.72972972972973,1100,1.6,12,4.992727272727273
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,0.09006714418117347,0.3341500107457554,101.56451612903226,34.96,18.322580645161292,1136,1.7,2,5.543133802816901
https://insights.blackcoffer.com/travel-and-tourism-outlook/,0.2724242424242424,0.4175252525252526,94.77777777777777,15.39,20.444444444444443,184,1.4,2,4.635869565217392
https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,0.061628905514775074,0.433699181253529,90.76271186440678,14.74,18.627118644067796,1099,1.5,13,4.872611464968153
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,0.05010371572871571,0.4127147158397158,93.97058823529412,21.35,18.235294117647058,620,1.6,4,5.153225806451613
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,0.057066205652271225,0.39583263730804696,114.23076923076923,15.91,21.557692307692307,1121,1.7,4,5.298840321141838
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,0.0639449404761905,0.442144574175824,128.125,20.5,26.975,1079,1.5,6,4.749768303985172
https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,0.05448717948717948,0.36730769230769234,158.4,24.67,29.0,145,1.7,0,5.462068965517242
https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,0.0831080031080031,0.39327117327117317,86.6,14.3,17.633333333333333,529,1.5,2,4.911153119092628
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,0.09693445124479609,0.42253860443515606,146.57575757575756,25.25,28.03030303030303,925,1.6,1,5.2291891891891895
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,0.244904181184669,0.5222996515679442,99.74193548387096,19.34,23.129032258064516,717,1.3,39,4.312412831241283
https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,0.044433070197776085,0.33103548085901036,108.98,22.02,20.42,1021,1.6,0,5.33692458374143
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,0.05450607996339703,0.4687255833597297,105.38461538461539,14.4,19.71153846153846,1025,1.6,0,5.3463414634146345
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,0.10479845446950709,0.4255430242272348,106.84313725490196,15.98,19.88235294117647,1014,1.6,3,5.373767258382643
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,0.0738936988936989,0.39659843585769505,115.74285714285715,15.4,22.685714285714287,794,1.6,7,5.102015113350126
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,0.03244731012336646,0.47837558177346906,103.22972972972973,13.55,21.08108108108108,1560,1.5,3,4.896794871794872
https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,-0.0286938178780284,0.3926599832915622,107.375,19.37,20.90277777777778,1505,1.6,1,5.1368770764119605
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,0.06827476150392814,0.4795216550424884,151.08,71.52,35.32,883,1.3,43,4.277463193657984
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,0.0704583333333333,0.4350198412698413,131.42028985507247,19.5,24.869565217391305,1716,1.6,11,5.284382284382285
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,0.11855410273777621,0.5073095423095423,74.22077922077922,10.61,16.16883116883117,1245,1.4,7,4.590361445783133
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,0.07287296037296037,0.4607517482517482,91.4,18.89,16.6,332,1.8,1,5.506024096385542
https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,0.02910643299352978,0.3307033002839456,117.39583333333333,15.53,22.375,2148,1.6,1,5.246741154562383
https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,0.09634516079158935,0.47535162853019963,112.671875,14.03,24.953125,1597,1.4,35,4.515341264871634
https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,0.07697458213083211,0.42898493867243875,88.18367346938776,14.94,17.428571428571427,1708,1.5,10,5.0597189695550355
https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,0.10983818606661247,0.4390870905744004,118.92307692307692,24.5,23.03846153846154,1797,1.5,11,5.161936560934891
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,0.14670454545454545,0.3804958062770562,91.7090909090909,15.05,18.272727272727273,1005,1.5,9,5.018905472636816
https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,0.13168327106683264,0.3789709719504241,153.58064516129033,17.59,29.43548387096774,1825,1.6,2,5.217534246575342
https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,0.05240580407247074,0.3980952380952381,133.78125,16.7,26.3125,842,1.6,3,5.084323040380047
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,0.03491469816272967,0.4493325834270716,113.14754098360656,16.62,21.83606557377049,1332,1.6,7,5.181681681681682
https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,0.19973118279569888,0.5965053763440858,98.33333333333333,13.03,19.066666666666666,286,1.6,3,5.1573426573426575
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,0.061325757575757575,0.4144142316017316,100.0,17.81,18.88,472,1.6,1,5.296610169491525
https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,0.015583601861797348,0.4039115646258503,173.19607843137254,67.37,31.901960784313726,1627,1.6,2,5.429010448678549
https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,0.13841440133365593,0.4554311544218378,124.19444444444444,16.33,23.25,1674,1.6,0,5.341696535244922
https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,0.06843698893698892,0.4309801415515701,114.96825396825396,14.25,21.555555555555557,1358,1.5,7,5.333578792341679
https://insights.blackcoffer.com/continued-demand-for-sustainability/,0.041274994846423434,0.41908369408369406,144.96296296296296,17.57,24.48148148148148,661,1.8,0,5.921331316187595
https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,0.021755250921917588,0.34665704665704666,159.36363636363637,19.89,29.454545454545453,324,1.7,4,5.410493827160494
https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,0.17114624505928855,0.37229907773386023,98.1875,17.08,21.0625,337,1.4,4,4.661721068249258
https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0.015525793650793651,0.48556547619047624,129.93333333333334,31.08,26.8,402,1.6,5,4.848258706467662
https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,0.00043261859668110303,0.3402191558441558,117.4,27.1,23.6,236,1.5,3,4.97457627118644
https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,-0.008499999999999999,0.4051666666666667,81.75,39.85,16.1875,259,1.6,8,5.05019305019305
https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,0.06310160427807487,0.3118792971734148,56.733333333333334,17.14,11.066666666666666,166,1.7,0,5.126506024096385
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,0.04330050291588754,0.4523145924588234,95.87755102040816,15.14,19.163265306122447,939,1.6,0,5.003194888178914
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,0.06584872044055719,0.4291707159054098,134.52941176470588,22.0,27.41176470588235,466,1.5,3,4.907725321888412
https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,0.1073803493355732,0.4037975026631742,113.97590361445783,18.59,21.80722891566265,1810,1.6,1,5.226519337016574
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,0.13626623376623379,0.40108891108891104,94.6969696969697,12.73,18.606060606060606,614,1.5,2,5.08957654723127
https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,0.08344999156687469,0.5034449316916849,104.45454545454545,17.37,20.490909090909092,1127,1.6,2,5.097604259094942
https://insights.blackcoffer.com/blockchain-in-fintech/,0.10847334004024148,0.46942180862955496,112.76470588235294,13.98,21.294117647058822,724,1.5,2,5.295580110497237
https://insights.blackcoffer.com/blockchain-for-payments/,0.036358123773854105,0.404095773140717,89.66666666666667,15.25,16.425925925925927,887,1.6,9,5.458850056369786
https://insights.blackcoffer.com/the-future-of-investing/,0.09590964590964592,0.39757971729125574,106.14814814814815,15.61,20.37037037037037,1100,1.6,2,5.210909090909091
https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,0.042390873015873014,0.41589096248579027,79.41095890410959,12.0,15.479452054794521,1130,1.7,2,5.1300884955752215
https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,0.22039651837524182,0.5666666666666667,123.38461538461539,28.01,21.653846153846153,563,1.8,0,5.698046181172291
https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,0.12607864357864357,0.46222595856524434,81.32307692307693,10.9,15.938461538461539,1036,1.6,8,5.102316602316602
https://insights.blackcoffer.com/obstacles-to-data-driven-healthcare/,0.09960423563364743,0.3997273151684916,138.1891891891892,18.77,27.18918918918919,1006,1.6,3,5.082504970178927
https://insights.blackcoffer.com/monetization-of-data-innovate-to-harvest-the-full-value-of-data/,0.15655815675552523,0.5008642819169136,101.6046511627907,18.01,18.58139534883721,799,1.7,0,5.468085106382978
https://insights.blackcoffer.com/traceability-of-information-master-your-data-capital/,0.05959034021534023,0.41489820364820357,108.4375,18.25,18.9375,909,1.9,13,5.726072607260726
https://insights.blackcoffer.com/bank-risk-management-india/,0.08541835768398268,0.4407763460497834,82.29166666666667,13.02,17.1875,825,1.5,0,4.787878787878788
https://insights.blackcoffer.com/advance-analytics-for-refocusing-profits/,0.1095780832071155,0.500530158014029,97.31944444444444,13.66,17.40277777777778,1253,1.8,0,5.592178770949721
https://insights.blackcoffer.com/role-of-big-data-analytics-banking-and-finance/,0.07781598683007133,0.32502377903786356,92.83720930232558,15.85,18.13953488372093,780,1.7,0,5.1179487179487175
https://insights.blackcoffer.com/mitigating-bank-risk-management/,0.08181244260789716,0.38714416896235077,102.6842105263158,15.05,20.0,380,1.6,2,5.13421052631579
https://insights.blackcoffer.com/future-of-bank-risk-management/,0.11695486161778296,0.4455619598878025,109.27777777777777,14.14,21.694444444444443,781,1.6,2,5.037131882202305
https://insights.blackcoffer.com/advanced-analytics-redefining-banking/,0.15070700886415167,0.47033999175427743,147.80357142857142,17.93,28.285714285714285,1584,1.6,18,5.225378787878788
https://insights.blackcoffer.com/marketing-analytics-needs/,0.22738372738372742,0.4233744650411317,118.84615384615384,15.27,22.046153846153846,1433,1.7,6,5.390788555478018
https://insights.blackcoffer.com/big-data-analytics-to-bring-transparency-and-good-governance/,0.12293212739641313,0.4200628736343024,127.94285714285714,17.04,23.571428571428573,825,1.7,0,5.427878787878788
https://insights.blackcoffer.com/how-political-leaders-will-shape-tomorrow-using-big-data-analytics/,0.13023012075643656,0.39139325586694024,164.6153846153846,19.89,31.307692307692307,1221,1.7,0,5.257985257985258
https://insights.blackcoffer.com/big-data-and-analytics-to-help-form-political-leaders-win-election/,0.15164950664950663,0.3926769626769626,94.24074074074075,13.85,18.0,972,1.7,0,5.23559670781893
https://insights.blackcoffer.com/the-emergence-of-data-analytics/,0.14330357142857145,0.5199156746031747,90.0,15.51,16.9375,542,1.7,3,5.313653136531365
https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies-2/,0.12480706636721672,0.4821946370254643,102.94666666666667,15.61,19.92,1494,1.6,5,5.168005354752343
https://insights.blackcoffer.com/the-prospective-recipe-of-success-in-the-age-of-analytics/,0.10308680994521704,0.5119258322798145,96.46969696969697,15.17,19.045454545454547,1257,1.6,7,5.065234685759745
https://insights.blackcoffer.com/using-people-analytics-to-drive-business-performance/,0.14486080586080588,0.5106153846153845,105.87096774193549,14.06,21.70967741935484,673,1.5,4,4.876671619613671
https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies/,0.06013975736197958,0.49851724921169377,99.52459016393442,14.18,19.37704918032787,1182,1.7,6,5.136209813874789
https://insights.blackcoffer.com/big-data-analytics-through-iot-in-oil-and-gas-industry/,0.02351088365495145,0.4879332795264998,106.34210526315789,16.65,19.19736842105263,1459,1.7,2,5.539410555174777
https://insights.blackcoffer.com/how-big-data-and-analytics-is-helping-marketing-leaders/,0.1873751755001755,0.473504446004446,95.09756097560975,15.5,18.365853658536587,753,1.7,4,5.177954847277556
